visitor_id,total_sessions,click_count,num_pageviews,avg_session_duration,days_since_first_session,num_prior_sessions,is_new_visitor,days_since_prior_session,clicks_per_session,pageviews_per_session,days_since_last_activity,frequency,recency_score,frequency_score,duration_score,interaction_score,loyalty_score,engagement_score
1697925066477554823,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697931362126952754,6,37,44,4.0116666666666667e-07,57,7,0,9.333333333333334,6.166666666666667,7.333333333333333,20193,0.10344827586206896,0.0,0.01958183804025589,0.0003309145091233144,0.005519943019943021,0.017921146953405017,0.008759420276393953
1697934115259079642,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697935976072258425,1,2,3,3.1e-08,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,2.557129152344681e-05,0.0010683760683760685,0.0,0.053309090752394185
1697939975810623512,1,2,2,1.66e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00013693014170619905,0.0010683760683760685,0.0,0.05332393859908521
1697941439584161055,1,2,1,4.95e-07,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0004083157840034249,0.0010683760683760685,0.0,0.05336012335139151
1697952440696520584,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697953644127235055,1,7,8,1.62e-07,0,0,1,0.0,7.0,8.0,20193,1.0,0.0,0.1990950226244344,0.00013363062021930268,0.00641025641025641,0.0,0.054391874731263036
1697958963877646769,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697959547803436571,1,3,5,6.35e-07,0,0,1,0.0,3.0,5.0,20193,1.0,0.0,0.1990950226244344,0.0005237990360447976,0.002136752136752137,0.0,0.053589196332005574
1697962156257757955,2,8,2,1.05e-07,3,1,0,1.5,4.0,1.0,20193,0.5,0.0,0.0989819004524887,8.661243903102953e-05,0.003205128205128205,0.0035842293906810036,0.027525644672317565
1697963770232594742,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697964034128972738,1,8,1,9.44e-07,0,1,0,0.0,8.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0007786870709075416,0.007478632478632479,0.0,0.054691557471696677
1697973507416991008,1,13,1,2.83e-07,0,1,0,0.0,13.0,1.0,20193,1.0,0.0,0.1990950226244344,0.00023344114519791766,0.01282051282051282,0.0,0.05568723408331146
1697973553558162952,1,3,1,2.016e-06,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0016629588293957667,0.002136752136752137,0.0,0.05374108430445237
1697974101535713492,1,2,2,3.8e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,3.134545412551545e-05,0.0010683760683760685,0.0,0.05330986064074113
1697976457256182951,1,2,1,4e-09,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,3.299521486896363e-06,0.0010683760683760685,0.0,0.05330612118305598
1697976602085868253,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697978960695099419,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697979082924446758,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697979401103495125,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697980031490666474,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697981328311390391,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697982777325432761,1,3,2,1.73e-07,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0001427043043082677,0.002136752136752137,0.0,0.053538383701107375
1697983819011140998,1,62,2,2.845e-06,0,0,1,0.0,62.0,2.0,20193,1.0,0.0,0.1990950226244344,0.002346784657555038,0.06517094017094018,0.0,0.06643909868837788
1697985005835575215,1,2,1,1.37e-06,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0011300861092620044,0.0010683760683760685,0.0,0.053456359394759324
1697985447083526017,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697985815367042739,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697987085731828921,3,4,4,1.1333333333333334e-08,40,3,0,13.333333333333334,1.3333333333333333,1.3333333333333333,20193,0.07317073170731707,0.0,0.013519479086193576,9.348644212873028e-06,0.00035612535612535603,0.007168458781362007,0.004633460484286675
1697987263177388282,2,23,3,1.0265e-06,0,1,0,0.0,11.5,1.5,20193,2.0,0.0,0.3993212669683258,0.0008467397015747792,0.011217948717948718,0.0035842293906810036,0.10932005681411075
1697988423302440126,1,2,2,3.4e-08,28,1,0,28.0,2.0,2.0,20193,0.034482758620689655,0.0,0.005773131533780621,2.8045932638619084e-05,0.0010683760683760685,0.0,0.0017569164137018617
1697988452933216974,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697991154485692705,1,3,2,3.73e-07,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00030768037865308584,0.002136752136752137,0.0,0.05356038051102001
1697991352430388096,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697991455978223980,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697992137467569806,1,2,2,4.904e-06,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.004045213342934941,0.0010683760683760685,0.0,0.053845043025915716
1697992928061552649,1,8,9,2.49e-07,0,0,1,0.0,8.0,9.0,20193,1.0,0.0,0.1990950226244344,0.0002053952125592986,0.007478632478632479,0.0,0.05461511855725024
1697993113362531645,1,2,2,9.65e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0007960095587137477,0.0010683760683760685,0.0,0.05341181585468622
1697993932099717734,1,1,2,0.0,37,3,0,27.0,1.0,2.0,20193,0.02631578947368421,0.0,0.004137889973803287,0.0,0.0,0.0,0.001103437326347543
1697994231350950687,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697995345552495024,1,14,2,2.68e-07,0,0,1,0.0,14.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00022106793962205633,0.013888888888888888,0.0,0.05589925953624322
1697996532263125115,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697997137485764574,1,8,3,2.28e-07,0,0,1,0.0,8.0,3.0,20193,1.0,0.0,0.1990950226244344,0.00018807272475309268,0.007478632478632479,0.0,0.054612808892209416
1697997463319940886,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697997842656751195,1,11,12,8.19e-07,0,0,1,0.0,11.0,12.0,20193,1.0,0.0,0.1990950226244344,0.0006755770244420303,0.010683760683760684,0.0,0.055318835106526916
1697998057783194861,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697998120659168953,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697998283758299148,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697998752326302687,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697999389859397451,1,2,3,1e-09,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.053305791230907285
1697999404774856861,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1697999685114146147,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698001039526858266,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698001218690825306,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698001980976947711,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698002816775270516,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698003121660678356,1,9,9,0.00084787,0,0,1,0.0,9.0,9.0,20193,1.0,0.0,0.1990950226244344,0.6993913207737048,0.008547008547008548,0.0,0.14805358384574482
1698004743857018611,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698006026002397401,1,4,2,1.5e-08,6,1,0,6.0,4.0,2.0,20193,0.14285714285714285,0.0,0.027472527472527472,1.237320557586136e-05,0.003205128205128205,0.0,0.007968682727776415
1698007268399391976,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698007704624529567,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698007837367661860,1,2,5,8e-09,0,2,0,0.0,2.0,5.0,20193,1.0,0.0,0.1990950226244344,6.599042973792726e-06,0.0010683760683760685,0.0,0.05330656111925423
1698009531950546256,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698011664467209469,1,4,2,1.4e-08,0,0,1,0.0,4.0,2.0,20193,1.0,0.0,0.1990950226244344,1.154832520413727e-05,0.003205128205128205,0.0,0.053734571450902026
1698012781943682489,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698012890957743978,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698012934995408334,2,2,6,0.0,8,1,0,4.0,1.0,3.0,20193,0.2222222222222222,0.0,0.043363499245852186,0.0,0.0,0.0035842293906810036,0.012041497050984718
1698014217883792260,2,24,2,6.75e-06,1,1,0,0.5,12.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0055679425091376125,0.011752136752136752,0.0035842293906810036,0.056662722970252336
1698015490115282730,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698018333557977488,2,2,5,0.0,0,1,0,0.0,1.0,2.5,20193,2.0,0.0,0.3993212669683258,0.0,0.0,0.0035842293906810036,0.10696356844364435
1698020318591077461,2,15,9,2.715e-07,0,1,0,0.0,7.5,4.5,20193,2.0,0.0,0.3993212669683258,0.00022395502092309065,0.006944444444444444,0.0035842293906810036,0.10838231800198965
1698026156243321310,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698030036091585469,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698030336563406028,1,2,2,5.8e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,4.784306155999726e-05,0.0010683760683760685,0.0,0.053312060321732385
1698033135169314766,1,5,5,5.66e-07,0,0,1,0.0,5.0,5.0,20193,1.0,0.0,0.1990950226244344,0.0004668822903958353,0.004273504273504274,0.0,0.05400895785993613
1698034912420923582,1,2,2,4e-09,0,1,0,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,3.299521486896363e-06,0.0010683760683760685,0.0,0.05330612118305598
1698036137480578615,1,5,5,4.16e-07,0,0,1,0.0,5.0,5.0,20193,1.0,0.0,0.1990950226244344,0.0003431502346372218,0.004273504273504274,0.0,0.05399246025250166
1698038825929860294,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698040087594312847,2,6,2,4.25e-08,1,2,0,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,3.505741579827385e-05,0.002136752136752137,0.0035842293906810036,0.05400192803473017
1698041099375396258,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698044623669940215,13,110,75,8.096846153846153e-06,133,25,0,7.6923076923076925,8.461538461538462,5.769230769230769,20193,0.09701492537313433,0.0,0.01829371243330857,0.006678929465177389,0.00797172912557528,0.043010752688172046,0.013097960094443932
1698045077285622413,1,3,4,1.77e-07,0,0,1,0.0,3.0,4.0,20193,1.0,0.0,0.1990950226244344,0.00014600382579516407,0.002136752136752137,0.0,0.053538823637305624
1698045101773665334,1,2,3,1.84e-07,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0001517779883972327,0.0010683760683760685,0.0,0.05332591831197735
1698045326557648169,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698045720135092058,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698046519553742433,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698046759002087805,1,3,2,4.8e-07,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00039594257842756354,0.002136752136752137,0.0,0.053572148804323275
1698047037976812270,1,3,5,1.3e-08,0,0,1,0.0,3.0,5.0,20193,1.0,0.0,0.1990950226244344,1.072344483241318e-05,0.002136752136752137,0.0,0.05352078625317726
1698048417301140704,1,2,1,2.195e-06,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0018106124159343792,0.0010683760683760685,0.0,0.053547096235648975
1698049924967800341,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698050936685525915,3,8,4,3.666666666666667e-08,81,19,0,0.0,2.6666666666666665,1.3333333333333333,20193,0.036585365853658534,0.0,0.006194128683368281,3.0245613629883328e-05,0.0017806267806267804,0.007168458781362007,0.0029677202576891496
1698051081493005039,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698051313544988268,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698051628353342153,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698051858269560565,1,3,1,1.2e-08,42,2,0,3.0,3.0,1.0,20193,0.023255813953488372,0.0,0.0035252025676102286,9.898564460689089e-06,0.002136752136752137,0.0,0.0013687242539745803
1698052045343359078,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698052587020437373,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698053238836639663,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698054089480299504,3,3,5,0.0,45,8,0,8.333333333333334,1.0,1.6666666666666667,20193,0.06521739130434782,0.0,0.011927011607318513,0.0,0.0,0.007168458781362007,0.004136330932799871
1698054236988784096,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698054328626467449,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698055100916455073,1,8,1,0.000679762,0,0,1,0.0,8.0,1.0,20193,1.0,0.0,0.1990950226244344,0.5607223312439114,0.007478632478632479,0.0,0.12935071002809717
1698055787188068566,1,2,1,1.1e-08,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,9.073684088964997e-06,0.0010683760683760685,0.0,0.05330689107140292
1698055861728294473,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698057833868649855,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698058250919201971,1,2,3,1.82e-07,0,0,1,0.0,2.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0001501282276537845,0.0010683760683760685,0.0,0.05332569834387823
1698059045065493023,2,3,3,3.5e-09,3,2,0,1.5,1.5,1.5,20193,0.5,0.0,0.0989819004524887,2.8870813010343176e-06,0.0005341880341880342,0.0035842293906810036,0.026980293257098865
1698059481674042753,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698060186499889698,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698060386786308524,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698061872063847530,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698061883636853493,1,1,2,0.0,100,3,0,1.0,1.0,2.0,20193,0.009900990099009901,0.0,0.0008512163433537925,0.0,0.0,0.0,0.00022699102489434465
1698062690955299027,2,2,2,0.0,0,1,0,0.0,1.0,1.0,20193,2.0,0.0,0.3993212669683258,0.0,0.0,0.0035842293906810036,0.10696356844364435
1698063209520354434,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698063531546338290,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698063862745463339,1,1,1,0.0,0,1,0,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698064023832746303,1,15,2,1.22e-07,0,0,1,0.0,15.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00010063540535033907,0.014957264957264958,0.0,0.0560968770786822
1698064513248655414,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698064728228572416,1,61,2,6.8e-08,0,0,1,0.0,61.0,2.0,20193,1.0,0.0,0.1990950226244344,5.609186527723817e-05,0.0641025641025641,0.0,0.06591999776906562
1698065668881580025,1,6,2,2.91e-07,0,0,1,0.0,6.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0002400401881717104,0.005341880341880342,0.0,0.054192387459981464
1698065844048617355,1,9,4,3.6e-08,0,0,1,0.0,9.0,4.0,20193,1.0,0.0,0.1990950226244344,2.9695693382067264e-05,0.008547008547008548,0.0,0.05480536716836849
1698067277846441092,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698067782819110223,1,13,1,1.1e-08,0,0,1,0.0,13.0,1.0,20193,1.0,0.0,0.1990950226244344,9.073684088964997e-06,0.01282051282051282,0.0,0.05565731842183027
1698067957971929279,1,3,1,7.57e-07,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0006244344413951367,0.002136752136752137,0.0,0.05360261438605229
1698068077659650600,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698068431031325981,1,2,1,2.5e-08,0,0,1,0.0,2.0,1.0,20193,1.0,0.0,0.1990950226244344,2.0622009293102268e-05,0.0010683760683760685,0.0,0.0533084308480968
1698069318059713169,2,6,4,1.6e-08,133,3,0,0.5,3.0,2.0,20193,0.014925373134328358,0.0,0.0018572296886607686,1.3198085947585452e-05,0.002136752136752137,0.0035842293906810036,0.0014022686745437773
1698069604402239240,1,3,1,3e-09,0,0,1,0.0,3.0,1.0,20193,1.0,0.0,0.1990950226244344,2.4746411151722723e-06,0.002136752136752137,0.0,0.05351968641268163
1698070349328318574,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698070639082496690,1,14,2,4.76e-07,0,0,1,0.0,14.0,2.0,20193,1.0,0.0,0.1990950226244344,0.00039264305694066716,0.013888888888888888,0.0,0.05592213621855237
1698071682353583488,1,2,2,2e-09,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,1.6497607434481815e-06,0.0010683760683760685,0.0,0.05330590121495685
1698071687982183290,1,4,6,5.2e-08,0,0,1,0.0,4.0,6.0,20193,1.0,0.0,0.1990950226244344,4.289377932965272e-05,0.003205128205128205,0.0,0.05373875084478543
1698071693273192285,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698071944694687501,2,2,3,0.0,29,1,0,14.5,1.0,1.5,20193,0.06666666666666667,0.0,0.012217194570135747,0.0,0.0,0.0035842293906810036,0.0037358158041269993
1698074017525654012,2,5,3,1.668e-06,1,1,0,0.5,2.5,1.5,20193,1.0,0.0,0.1990950226244344,0.0013759004600357833,0.0016025641025641025,0.0035842293906810036,0.05407386950045756
1698075432366896915,1,2,1,7e-09,3,1,0,3.0,2.0,1.0,20193,0.25,0.0,0.04892533936651584,5.774162602068635e-06,0.0010683760683760685,0.0,0.013261202266426379
1698076593618680926,1,3,1,1.0956e-05,1,1,0,1.0,3.0,1.0,20193,0.5,0.0,0.0989819004524887,0.009037389352609138,0.002136752136752137,0.0,0.028027509128361962
1698079837333890447,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698080386167803376,1,11,3,3.5e-07,0,0,1,0.0,11.0,3.0,20193,1.0,0.0,0.1990950226244344,0.00028870813010343176,0.010683760683760684,0.0,0.055267252587281775
1698082401931365205,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698085601264812838,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698087139042205477,1,10,19,4.7e-07,0,0,1,0.0,10.0,19.0,20193,1.0,0.0,0.1990950226244344,0.00038769377471032263,0.009615384615384616,0.0,0.05506677545955414
1698087786861905521,1,4,3,3.5e-08,0,0,1,0.0,4.0,3.0,20193,1.0,0.0,0.1990950226244344,2.8870813010343177e-05,0.003205128205128205,0.0,0.05373688111594286
1698088099633066521,1,2,2,8.8e-08,19,1,0,19.0,2.0,2.0,20193,0.05,0.0,0.008880090497737556,7.258947271171998e-05,0.0010683760683760685,0.0,0.0025913779427667915
1698088202214387627,1,2,2,1e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-06,0.0010683760683760685,0.0,0.05330678108735335
1698088598660237885,1,36,17,2.43e-07,0,0,1,0.0,36.0,17.0,20193,1.0,0.0,0.1990950226244344,0.00020044593032895403,0.03739316239316239,0.0,0.06059736463585885
1698089631767953661,1,2,2,1e-09,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.053305791230907285
1698090294576365707,1,2,2,5.96e-07,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,0.000491628701547558,0.0010683760683760685,0.0,0.053371231740397394
1698090365545604504,1,2,4,1.4e-08,0,0,1,0.0,2.0,4.0,20193,1.0,0.0,0.1990950226244344,1.154832520413727e-05,0.0010683760683760685,0.0,0.0533072210235516
1698090639888451400,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698094468452046258,1,1,3,0.0,0,0,1,0.0,1.0,3.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698097375204136588,1,3,2,2e-09,0,0,1,0.0,3.0,2.0,20193,1.0,0.0,0.1990950226244344,1.6497607434481815e-06,0.002136752136752137,0.0,0.05351957642863206
1698098238471231089,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698098992542860553,20,444,122,2.0783499999999998e-06,92,49,0,2.45,22.2,6.1,20193,0.21505376344086022,0.0,0.041928185666326084,0.0017143901205727637,0.02264957264957265,0.06810035842293907,0.025019397180069732
1698100950940289755,2,10,5,1.4425e-06,2,2,0,0.5,5.0,2.5,20193,0.6666666666666666,0.0,0.1323529411764706,0.001189889936212001,0.004273504273504274,0.0035842293906810036,0.0367853677453454
1698111581168490752,1,2,4,5.95e-07,0,0,1,0.0,2.0,4.0,20193,1.0,0.0,0.1990950226244344,0.000490803821175834,0.0010683760683760685,0.0,0.05337112175634783
1698123774588515254,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698124842714824273,1,2,2,4.9e-08,0,0,1,0.0,2.0,2.0,20193,1.0,0.0,0.1990950226244344,4.041913821448045e-05,0.0010683760683760685,0.0,0.05331107046528631
1698125003322392298,3,6,6,6.843333333333333e-07,0,2,0,0.0,2.0,2.0,20193,3.0,0.0,0.5995475113122173,0.000564493134383186,0.0010683760683760685,0.007168458781362007,0.16112407181903252
1698126522150948193,1,1,1,0.0,0,0,1,0.0,1.0,1.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
1698126566318615441,1,1,2,0.0,0,0,1,0.0,1.0,2.0,20193,1.0,0.0,0.1990950226244344,0.0,0.0,0.0,0.05309200603318251
