visitor_id,total_sessions,click_count,num_pageviews,avg_session_duration,days_since_first_session,num_prior_sessions,is_new_visitor,days_since_prior_session,clicks_per_session,pageviews_per_session,days_since_last_activity,frequency,recency_score,frequency_score,duration_score,interaction_score,loyalty_score,engagement_score,segment,cluster,churned,recommendations,engagement_level
1700681769461895032,1,3,2,3.9e-08,0,0,1,0,3.0,2.0,0,1.0,1.0,0.1990950226244344,3.217033449723954e-05,0.002136752136752137,0.0,0.3201903125051325,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700684103928633443,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700685486402833976,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700689169480586179,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700690733784089776,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700691181666400392,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700691269047180206,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700691381112935665,1,2,3,1e-09,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.31997245789757395,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700692894999840420,1,2,1,2e-09,0,0,1,0,2.0,1.0,0,1.0,1.0,0.1990950226244344,1.6497607434481815e-06,0.0010683760683760685,0.0,0.31997256788162354,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700693799766916828,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700694286855075996,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700695411448945338,1,2,3,1.18e-07,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,9.73358838634427e-05,0.0010683760683760685,0.0,0.31998532603137286,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700696120706950816,1,16,1,1.451e-06,0,0,1,0,16.0,1.0,0,1.0,1.0,0.1990950226244344,0.0011969014193716557,0.016025641025641024,0.0,0.3231233877608936,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",High
1700699875884205528,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700700892145089059,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700701790719033606,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700711010765488520,1,2,3,1.5e-08,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,1.237320557586136e-05,0.0010683760683760685,0.0,0.3199739976742678,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700712970695828118,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700719818191237843,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700723551269363183,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700725191211208899,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700726376725840736,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700726928340373794,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700727281609792944,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700727939574633528,2,4,5,1.4e-08,1,1,0,1,2.0,2.5,1,1.0,0.4968944099378882,0.1990950226244344,1.154832520413727e-05,0.0010683760683760685,0.0035842293906810036,0.18629029425907925,At Risk,0,False,"['Send interactive content poll to boost engagement', 'Personalized email highlighting ""missed"" popular content', 'Limited-time offer for premium feature trial']",Low
1700728240138930101,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700729395705013579,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700729404372426900,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700729454918939140,1,1,3,0.0,19,2,0,17,1.0,3.0,17,0.05,0.049689440993788817,0.008880090497737556,0.0,0.0,0.0,0.015618541731073698,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700729972804489121,1,2,5,7e-09,0,0,1,0,2.0,5.0,0,1.0,1.0,0.1990950226244344,5.774162602068635e-06,0.0010683760683760685,0.0,0.3199731178018714,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700730207401159317,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700732400990882596,1,2,2,1.66e-07,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,0.00013693014170619905,0.0010683760683760685,0.0,0.3199906052657519,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700732440275415612,1,2,4,1e-09,0,0,1,0,2.0,4.0,0,1.0,1.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.31997245789757395,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700732786762207358,2,12,5,4.59e-07,7,2,0,3,6.0,2.5,3,0.25,0.24534161490683232,0.04892533936651584,0.00037862009062135767,0.005341880341880342,0.0035842293906810036,0.08006794380544256,Dormant,2,False,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700734307351040997,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700735151455605879,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700735653007160064,1,37,14,5.15e-07,0,0,1,0,37.0,14.0,0,1.0,1.0,0.1990950226244344,0.0004248133914379068,0.038461538461538464,0.0,0.32750762217768187,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",High
1700736160314726645,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700736345175594274,1,4,1,7.3e-08,0,0,1,0,4.0,1.0,0,1.0,1.0,0.1990950226244344,6.021626713585863e-05,0.003205128205128205,0.0,0.3204077271764929,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700736918566644630,2,7,5,1.6e-08,54,1,0,54,3.5,2.5,54,0.03636363636363636,0.012083568605307736,0.006149732620320855,1.3198085947585452e-05,0.002670940170940171,0.0035842293906810036,0.005876058691239471,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700737220862526904,1,2,2,2.42e-07,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,0.00019962104995722998,0.0010683760683760685,0.0,0.3199989640535187,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700737304024069986,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700738048880109620,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700738830395102188,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700738870498625921,1,2,6,1.19e-07,0,0,1,0,2.0,6.0,0,1.0,1.0,0.1990950226244344,9.816076423516679e-05,0.0010683760683760685,0.0,0.31998543601542245,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700739138757623246,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700739590647713518,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700741395366191277,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700741865590569485,3,13,10,0.00011284733333333333,119,4,0,51,4.333333333333333,3.3333333333333335,51,0.025,0.013139034878165316,0.003874434389140272,0.09308555026807237,0.003561253561253561,0.007168458781362007,0.018616377056790125,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700742102561903149,1,9,2,1.086e-06,0,0,1,0,9.0,2.0,0,1.0,1.0,0.1990950226244344,0.0008958200836923626,0.008547008547008548,0.0,0.3215875170870765,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700742370528520530,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700742400838838130,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700742442611038560,2,3,3,2e-09,21,1,0,21,1.5,1.5,21,0.09090909090909091,0.039525691699604744,0.01707116412998766,1.6497607434481815e-06,0.0005341880341880342,0.0035842293906810036,0.015677449714918842,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700742983583868595,1,2,2,7.1e-08,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,5.856650639241044e-05,0.0010683760683760685,0.0,0.3199801567810434,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700744775673413044,1,18,12,3.53e-07,95,1,0,95,18.0,12.0,95,0.010416666666666666,0.004270186335403727,0.0009544683257918552,0.000291182771218604,0.018162393162393164,0.0,0.005064544244959935,Dormant,2,True,"['Re-activation campaign with incentives', 'Special ""We miss you"" offer with personalized content digest']",Very Low
1700745227967545590,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700745714667649280,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700745722365699025,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700746979769517125,4,13,9,1.025e-07,20,3,0,15,3.25,2.25,15,0.19047619047619047,0.056677018633540376,0.0370071105365223,8.45502381017193e-05,0.002403846153846154,0.010752688172043012,0.026908168797471908,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700747882223679040,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700748232277684201,1,1,5,0.0,0,0,1,0,1.0,5.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700748261750971412,1,4,4,5e-09,0,0,1,0,4.0,4.0,0,1.0,1.0,0.1990950226244344,4.124401858620454e-06,0.003205128205128205,0.0,0.3204002482611227,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700748491909124035,1,3,2,6.8e-08,0,0,1,0,3.0,2.0,0,1.0,1.0,0.1990950226244344,5.609186527723817e-05,0.002136752136752137,0.0,0.3201935020425699,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700748681208203961,2,9,3,2.535e-07,4,1,0,4,4.5,1.5,4,0.4,0.19503105590062114,0.07895927601809956,0.000209107174232057,0.0037393162393162395,0.0035842293906810036,0.07431772996817718,Dormant,2,False,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700748936124123253,1,3,2,5.95e-07,0,0,1,0,3.0,2.0,0,1.0,1.0,0.1990950226244344,0.000490803821175834,0.002136752136752137,0.0,0.3202514636366897,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700748963961382008,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700749597577386101,1,3,2,1.3e-08,0,0,1,0,3.0,2.0,0,1.0,1.0,0.1990950226244344,1.072344483241318e-05,0.002136752136752137,0.0,0.3201874529198439,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700749955118976533,1,2,3,1.2e-08,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,9.898564460689089e-06,0.0010683760683760685,0.0,0.31997366772211916,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700750047868283587,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700751394690114877,3,5,10,5.433333333333333e-08,30,5,0,11,1.6666666666666667,3.3333333333333335,11,0.0967741935483871,0.07763975155279502,0.01824551160414538,4.4818500197008925e-05,0.0007122507122507123,0.007168458781362007,0.026673623955175453,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700752984448797559,1,2,2,9e-09,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,7.423923345516816e-06,0.0010683760683760685,0.0,0.31997333776997045,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700753122162421202,1,9,2,3.3e-08,20,3,0,19,9.0,2.0,19,0.047619047619047616,0.04409937888198758,0.008403361344537815,2.722105226689499e-05,0.008547008547008548,0.0,0.015713761910110733,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700753300826055330,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700754391972483278,2,8,4,0.000134009,6,1,0,6,4.0,2.0,6,0.2857142857142857,0.13753327417923691,0.05607627666451196,0.11054139373437369,0.003205128205128205,0.0035842293906810036,0.06748698894936596,Dormant,2,False,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700754474679206191,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700755318114196572,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700757314392757926,1,10,2,2.921e-06,0,0,1,0,10.0,2.0,0,1.0,1.0,0.1990950226244344,0.002409475565806069,0.009615384615384616,0.0,0.32200301303170026,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700757671820492396,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700758131342685844,1,2,1,1e-09,0,0,1,0,2.0,1.0,0,1.0,1.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.31997245789757395,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700760438411315651,1,2,3,3e-09,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,2.4746411151722723e-06,0.0010683760683760685,0.0,0.31997267786567307,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700760609965152547,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700760956847051613,1,3,1,1.08e-07,0,0,1,0,3.0,1.0,0,1.0,1.0,0.1990950226244344,8.90870801462018e-05,0.002136752136752137,0.0,0.3201979014045524,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700763620617590542,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700763696168552159,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700764748247438891,1,5,5,1.16e-07,0,0,1,0,5.0,5.0,0,1.0,1.0,0.1990950226244344,9.568612311999452e-05,0.004273504273504274,0.0,0.3206261317042994,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700765001079232228,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700767432493836548,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700767481050103189,1,2,2,1e-09,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,8.248803717240908e-07,0.0010683760683760685,0.0,0.31997245789757395,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700769514383633675,1,4,1,2.04e-07,0,0,1,0,4.0,1.0,0,1.0,1.0,0.1990950226244344,0.00016827559583171452,0.003205128205128205,0.0,0.32042213508698575,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700773163800468374,2,2,3,0.0,14,4,0,6,1.0,1.5,6,0.13333333333333333,0.13753327417923691,0.025565610859728506,0.0,0.0,0.0035842293906810036,0.043970933262481575,Dormant,2,False,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700773375404513087,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700774664603447157,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700774771954142589,1,5,1,1.51e-07,0,0,1,0,5.0,1.0,0,1.0,1.0,0.1990950226244344,0.0001245569361303377,0.004273504273504274,0.0,0.320629981146034,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700775965487480920,1,2,3,1.37e-07,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,0.00011300861092620043,0.0010683760683760685,0.0,0.3199874157283145,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700777061210823845,1,2,3,6.5e-08,0,0,1,0,2.0,3.0,0,1.0,1.0,0.1990950226244344,5.3617224162065895e-05,0.0010683760683760685,0.0,0.319979496876746,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700777139823465352,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700779649815672193,1,12,3,1.154e-06,39,1,0,39,12.0,3.0,39,0.025,0.01894409937888199,0.003874434389140272,0.0009519119489696008,0.011752136752136752,0.0,0.008562291281762568,Dormant,2,True,"['Re-activation campaign with incentives', 'Survey to understand disengagement reasons']",Very Low
1700780129924579921,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700780214323140317,1,2,2,4.3e-08,0,0,1,0,2.0,2.0,0,1.0,1.0,0.1990950226244344,3.54698559841359e-05,0.0010683760683760685,0.0,0.31997707722765567,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700793619955433428,1,1,1,0.0,0,0,1,0,1.0,1.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700795266579949951,1,2,1,2.7e-08,0,0,1,0,2.0,1.0,0,1.0,1.0,0.1990950226244344,2.227177003655045e-05,0.0010683760683760685,0.0,0.3199753174828626,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700802109984559779,1,10,1,9.8e-08,0,0,1,0,10.0,1.0,0,1.0,1.0,0.1990950226244344,8.08382764289609e-05,0.009615384615384616,0.0,0.32169252805978327,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700805201604379943,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700805360667269687,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700810123612068092,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700810684835980149,1,1,3,0.0,0,0,1,0,1.0,3.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700812585480675176,1,3,2,1.6e-08,0,0,1,0,3.0,2.0,0,1.0,1.0,0.1990950226244344,1.3198085947585452e-05,0.002136752136752137,0.0,0.3201877828719926,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700813187162772706,1,3,1,5.6e-08,0,0,1,0,3.0,1.0,0,1.0,1.0,0.1990950226244344,4.619330081654908e-05,0.002136752136752137,0.0,0.3201921822339751,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
1700813539462692309,1,1,2,0.0,0,0,1,0,1.0,2.0,0,1.0,1.0,0.1990950226244344,0.0,0.0,0.0,0.31975867269984914,High Value,0,False,"['Invite to become a community leader or content contributor', 'Offer early access to premium features or content']",Medium
